session_id,rptq_bgn,rptq_end,intv_bgn,intv_end,rdtr_bgn,rdtr_end,call_bgn,call_end,call_type
20100126_105657_HRM_120938,1.938,29.957,29.957,1199.614,1199.614,1997.435,2173.030,2778.070,high_ve
20100126_112200_LDC_120337,33.730,63.156,63.156,1253.312,1253.312,2164.823,2255.580,2860.560,low_ve
20100126_115047_HRM_120934,2.594,31.755,31.755,1003.351,1046.170,1878.839,2194.380,2799.530,high_ve
20100126_124353_HRM_120901,1.5,55.243,55.243,1758,1838,2338,2618.25,3223.03,low_ve
20100126_141111_LDC_120876,40.641,64.828,64.828,963.875,963.875,1822.422,2037.770,2642.880,low_ve
20100126_150751_LDC_120905,3.766,38.438,38.438,937.891,937.891,1841.578,1963.180,2568.140,low_ve
20100126_150802_HRM_120896,4.704,25.582,25.582,1204.271,1206.225,1763.072,1950.350,2555.310,low_ve
20100126_160139_LDC_120956,1.641,39.250,39.250,1032.500,1032.500,1754.000,2003.840,2609.000,high_ve
20100126_171923_HRM_120853,3.266,24.675,24.675,986.348,986.348,1869.275,2381.810,2987.050,low_ve
20100126_181804_HRM_120958,3.626,30.051,30.051,968.393,968.393,1903.624,2029.910,2634.960,high_ve
20100127_103724_LDC_120874,3.172,44.641,44.641,1093.747,1093.747,1979.942,2167.130,2772.530,cell
20100127_123038_HRM_120837,5.626,30.800,33.081,847.847,849.910,1752.559,2114.060,2719.040,cell
20100127_131340_LDC_120866,12.828,36.297,36.297,933.688,933.688,1831.875,1947.410,2552.330,low_ve
20100127_140351_LDC_120855,2.563,34.859,34.859,984.998,984.998,1821.967,1929.160,2534.310,cell
20100127_142056_HRM_120904,64.241,140.123,140.123,1140.891,1140.891,1832.723,2090.990,2696.230,low_ve
20100127_151406_LDC_120891,0.906,26.078,26.078,1104.766,1104.766,2016.235,2339.010,2944.210,cell
20100127_153736_HRM_120957,4.813,24.799,24.799,1050.570,1050.570,1934.373,2111.990,2717.080,high_ve
20100127_162646_LDC_120858,2.891,25.656,25.656,967.141,967.141,1867.033,2126.410,2731.570,high_ve
20100127_162724_HRM_120838,7.016,31.894,31.894,931.464,931.464,2097.920,2379.670,2984.690,cell
20100127_172042_HRM_120895,13.048,41.254,41.254,876.975,876.975,1813.455,1914.980,2520.090,low_ve
20100128_091353_LDC_120913,1.953,29.391,29.391,1103.469,1103.469,1873.094,2208.200,2813.470,high_ve
20100128_093157_HRM_120903,1.156,37.423,37.423,1105.365,1112.131,1921.006,2065.080,2670.140,low_ve
20100128_101107_LDC_120870,7.063,26.938,26.938,840.297,859.625,1706.047,2024.390,2629.630,cell
20100128_102422_HRM_120902,2.844,30.001,30.001,1054.145,1054.145,1842.067,2001.020,2606.190,cell
20100128_111500_HRM_120897,11.750,47.860,47.860,907.267,907.267,1815.410,1925.500,2530.800,low_ve
20100128_120257_HRM_120914,32.753,56.202,59.184,1254.676,1257.514,2033.397,2302.640,2907.560,low_ve
20100128_140942_HRM_120916,20.828,56.515,56.515,887.947,887.947,1778.676,1885.620,2490.980,low_ve
20100128_142711_LDC_120920,7.422,26.984,26.984,1067.547,1080.625,1879.821,1995.010,2599.800,high_ve
20100128_145934_HRM_120933,1.797,27.140,27.140,965.447,965.447,1845.051,2031.620,2636.640,low_ve
20100128_152617_LDC_120884,7.016,32.234,32.234,1159.109,1177.047,2393.938,2558.540,3163.540,cell
20100128_161417_HRM_120941,1.969,32.484,32.484,1165.993,1165.993,2034.987,2248.860,2853.880,low_ve
20100129_101934_LDC_120912,1.484,22.641,22.641,1039.422,1039.422,1805.312,2044.560,2650.080,low_ve
20100129_110644_HRM_120857,6.078,28.359,28.359,954.132,954.132,1822.334,2132.650,2737.190,cell
20100129_120239_HRM_120935,2.500,27.859,27.859,949.460,949.460,1901.405,2009.130,2613.670,low_ve
20100129_125941_HRM_120919,6.812,39.999,39.999,1007.146,1007.146,1891.608,2185.140,2790.120,cell
20100129_130043_LDC_120939,55.359,136.031,136.031,868.891,868.891,1900.594,2049.190,2654.210,high_ve
20100129_140702_LDC_120901,2.813,35.063,48.672,765.891,765.891,2091.720,2091.720,2696.660,cell
20100129_140704_HRM_120854,3.219,30.937,30.937,965.085,965.085,1867.655,2052.170,2657.110,cell
20100201_100019_HRM_120903,8.031,26.921,26.921,1008.508,1013.071,1847.304,2005.980,2610.820,cell
20100201_105902_HRM_120928,6.453,33.905,33.905,932.667,932.667,1826.836,2172.720,2777.760,high_ve
20100201_111210_LDC_120929,2.672,30.594,30.594,977.082,977.082,1840.553,2315.710,2920.370,high_ve
20100202_091648_HRM_120957,6.891,30.358,30.358,1086.130,1089.036,1845.054,1987.370,2591.830,low_ve
20100202_092014_LDC_120890,2.594,43.453,43.453,1407.130,1407.130,2120.131,2189.830,2795.000,cell
20100202_101306_HRM_120945,6.859,29.296,29.296,822.468,824.687,1794.037,1925.350,2530.220,low_ve
20100203_093126_LDC_120939,3.078,50.812,50.812,1046.344,1046.344,1900.969,2533.520,3138.210,low_ve
20100203_101324_HRM_120941,3.359,41.890,41.890,1054.261,1054.261,1922.823,2136.730,2741.430,cell
20100203_103003_LDC_120931,3.875,30.438,30.438,1156.579,1175.203,1659.668,2028.050,2633.160,cell
20100203_124720_LDC_120909,3.360,22.234,22.234,913.656,913.656,1795.235,1956.420,2561.630,high_ve
20100203_132343_HRM_120924,6.188,29.656,29.656,993.559,997.247,1749.029,1869.310,2473.980,high_ve
20100203_150415_HRM_120838,4.703,30.203,30.203,1065.573,1068.308,1893.245,2093.540,2698.760,cell
20100203_155641_HRM_120934,3.828,29.812,29.812,918.076,918.076,1822.449,2045.720,2650.950,low_ve
20100203_161943_LDC_120883,10.266,39.266,39.266,1324.322,1324.322,2521.397,2799.620,3404.600,cell
20100203_170653_HRM_120917,2.641,27.484,27.484,1000.403,1000.403,1869.808,1986.010,2591.420,low_ve
20100203_182351_HRM_120958,4.094,28.406,28.406,1073.573,1073.573,1957.244,2089.200,2694.280,low_ve
20100204_093203_HRM_120938,2.344,28.295,28.295,1215.092,1215.092,2109.406,2242.080,2846.680,low_ve
20100204_111431_HRM_120897,6.047,27.202,27.202,1054.946,1060.633,1901.434,2037.240,2642.240,cell
20100204_122030_LDC_120905,3.172,36.734,36.734,1000.530,1000.530,1861.319,2032.680,2637.700,cell
20100204_122038_HRM_120896,9.640,32.092,32.092,998.574,999.824,1827.078,2006.680,2611.700,cell
20100204_131116_LDC_120954,13.938,55.359,55.359,1344.719,1344.719,1984.689,2336.190,2941.280,high_ve
20100204_131505_HRM_120843,4.812,24.843,24.843,1154.722,1163.128,1936.395,2088.320,2693.410,cell
20100204_142922_LDC_120864,3.766,28.156,28.156,1268.964,1268.964,2164.948,2492.400,3097.030,low_ve
20100204_150854_HRM_120933,1.781,36.014,36.014,960.132,960.132,1834.363,2201.590,2806.680,cell
20100204_162827_HRM_120953,3.875,29.436,29.436,1153.918,1153.918,2044.679,2402.750,3007.720,low_ve
20100204_162834_LDC_120946,2.516,45.016,45.016,964.264,964.264,1770.698,1985.010,2589.950,low_ve
20100205_092117_LDC_120955,3.938,34.828,34.828,984.482,984.482,1797.647,2174.020,2778.690,high_ve
20100205_095516_HRM_120921,9.796,41.216,41.216,1450.360,1450.360,2238.779,2572.950,3177.620,low_ve
20100205_101521_LDC_120912,3.406,30.453,30.453,1070.031,1070.031,1927.820,2288.960,2894.050,cell
20100205_141118_HRM_120945,3.484,26.905,26.905,918.332,918.332,1802.322,2054.130,2658.790,cell
20100205_151242_LDC_120836,3.000,24.172,24.172,940.422,940.422,1812.588,2414.610,3019.340,low_ve
20100205_161212_LDC_120956,5.391,36.547,36.547,1255.047,1255.047,3008.424,3194.340,3798.960,low_ve
20100205_161706_HRM_120904,3.344,34.404,34.404,988.296,988.296,1866.318,2345.290,2950.510,cell
20100208_092447_HRM_120938,5.078,30.717,30.717,1027.809,1027.809,1814.697,1958.750,2563.370,cell
20100208_101453_LDC_120956,4.438,33.047,33.047,982.906,982.906,1814.469,1944.030,2549.120,cell
20100208_115654_HRM_120962,2.312,22.967,22.967,978.734,978.734,1824.368,1936.010,2541.100,high_ve
20100208_165530_HRM_120842,24.338,52.221,62.996,926.843,971.857,1774.976,2164.600,2769.300,low_ve
20100209_095931_HRM_120921,3.984,23.545,32.204,1655.964,1679.652,2278.077,2694.760,3299.760,cell
20100209_100142_LDC_120931,9.094,37.734,37.734,924.391,925.860,1915.688,2621.940,3226.940,cell
20100209_110451_HRM_120957,9.531,32.545,32.545,1131.443,1132.740,1835.679,2066.610,2671.430,cell
20100209_111835_LDC_120670,22.578,53.359,53.520,1434.938,1434.938,2289.547,2295.770,2900.810,low_ve
20100209_121207_HRM_120968,7.078,49.919,49.919,1257.138,1257.138,2037.885,2199.850,2805.270,high_ve
20100209_121344_LDC_120964,9.641,38.203,38.203,1144.016,1148.563,2019.531,2161.460,2766.880,high_ve
20100209_131029_LDC_120954,69.656,70.453,70.453,1196.359,1196.359,1993.203,2323.660,2928.340,low_ve
20100209_141050_HRM_120886,4.969,27.733,27.733,965.079,965.079,1849.850,2079.580,2684.210,low_ve
20100209_153715_HRM_120953,1.484,24.842,24.842,979.843,979.843,1858.647,2154.370,2759.480,cell
20100209_153843_LDC_120946,15.640,82.515,82.515,1048.249,1048.249,1897.999,2125.450,2730.560,cell
20100209_163902_LDC_120963,29.998,65.731,81.402,769.248,1317.561,1650.639,1781.850,2387.180,high_ve
20100209_171758_HRM_120853,3.455,26.590,26.590,964.319,981.702,1837.021,2122.410,2727.830,cell
20100212_141753_LDC_120937,3.375,39.391,39.391,1199.434,1199.434,2112.731,2242.460,2847.250,low_ve
20100212_143141_HRM_120969,19.063,73.485,73.485,984.591,987.606,1973.697,2112.010,2718.840,high_ve
20100215_091736_HRM_120433,1.703,44.311,44.311,998.033,998.033,1827.246,1981.360,2586.740,cell
20100215_100542_HRM_120930,2.609,26.874,26.874,1090.232,1090.232,1942.335,2061.010,2666.690,high_ve
20100215_114417_LDC_120678,66.234,67.531,77.578,1012.450,1012.450,1938.325,2168.100,2773.080,high_ve
20100215_130604_HRM_120962,2.375,33.53,33.53,1163.581,1163.581,2051.473,2317.15,2921.91,low_ve
20100215_140306_HRM_120757,6.422,46.482,82.558,1025.135,1025.135,1989.414,2222.810,2827.920,high_ve
20100215_145542_HRM_120935,9.359,38.467,38.467,879.721,879.721,1768.878,1892.310,2497.450,cell
20100216_100624_LDC_120920,46.531,67.734,67.734,1805.391,1805.607,2378.723,2789.230,3394.040,low_ve
20100216_113629_LDC_120931,18.093,59.747,59.747,2071.634,2071.634,2529.884,2654.070,3259.490,cell
20100216_140750_LDC_120909,40.383,63.374,63.729,1273.275,1282.798,2230.458,2364.640,2969.750,low_ve
20100216_161557_HRM_120842,5.984,36.076,36.076,1115.052,1115.052,2147.031,2278.480,2883.560,cell
20100217_095920_HRM_120918,6.812,28.873,28.873,929.868,929.868,1785.741,1987.120,2591.840,high_ve
20100217_112403_HRM_120943,7.297,33.342,33.342,1162.995,1162.995,2020.212,2177.430,2782.160,cell
20100217_121606_LDC_120673,3.547,24.516,24.516,1002.062,1002.062,1803.736,1954.630,2558.700,cell
20100217_130528_HRM_120962,46.016,65.959,67.366,1034.590,1046.756,1833.683,2085.540,2690.980,cell
20100217_150150_HRM_120892,3.375,27.186,27.186,960.913,960.913,1841.691,2093.460,2698.550,cell
20100217_161558_HRM_120934,7.328,51.310,51.310,876.746,876.746,2067.410,2067.410,2672.560,cell
20100217_170715_HRM_120925,2.562,54.872,54.872,1068.157,1068.157,1895.438,2014.160,2619.200,low_ve
20100217_170820_LDC_120927,3.453,30.750,30.750,1059.828,1059.828,2152.946,2266.030,2871.800,low_ve
20100218_091036_HRM_120965,3.234,35.279,35.279,911.410,911.410,1785.042,2153.910,2758.830,high_ve
20100218_094511_LDC_120920,7.172,32.968,33.109,1865.385,1865.385,2580.588,2907.850,3513.120,cell
20100218_111555_HRM_120968,33.31,58.762,58.762,1345.836,1357,1994.294,2039.01,2644.22,low_ve
20100218_130724_LDC_120954,103.094,124.484,124.484,1238.578,1238.578,1864.563,2181.930,2786.690,cell
20100218_170008_HRM_120917,3.515,25.733,25.733,997.217,997.217,1881.817,2518.350,3123.290,cell
20100219_091731_HRM_120918,4.250,27.717,27.717,946.158,946.158,1837.039,2039.890,2645.290,low_ve
20100219_100506_HRM_120930,1.875,26.295,26.295,970.485,970.485,1824.774,2084.410,2689.520,low_ve
20100219_141727_LDC_120937,3.188,30.250,30.250,1431.705,1431.705,2292.106,2557.580,3162.390,cell
20100219_152211_LDC_120548,5.624,35.681,36.649,1187.807,1199.882,2160.180,2259.270,2864.120,cell
20100222_100727_HRM_120930,1.939,23.942,23.942,1330.342,1330.342,2215.658,2344.750,2949.910,cell
20100222_110419_HRM_120878,78.766,136.668,140.122,1267.095,1270.518,2210.845,2466.020,3070.770,low_ve
20100222_121828_HRM_120885,5.829,53.792,53.792,1204.817,1204.817,1921.116,2071.370,2676.290,low_ve
20100222_121946_LDC_120963,3.766,28.641,28.641,954.844,954.844,1874.973,1984.580,2589.500,low_ve
20100222_135002_HRM_120965,3.313,28.631,28.631,990.040,990.040,1885.905,2038.260,2642.920,low_ve
20100222_145827_HRM_120969,30.631,54.324,54.324,1008.497,1008.497,1907.535,2155.130,2760.030,low_ve
20100222_171005_HRM_120958,52.648,81.322,99.451,1015.649,1025.239,1915.363,2244.160,2849.450,cell
20100223_090515_LDC_120865,5.406,32.828,32.828,859.375,859.375,1757.656,2136.100,2741.180,cell
20100223_100343_HRM_120634,10.595,51.069,51.069,1066.230,1066.230,1958.385,2165.950,2770.930,high_ve
20100223_120325_LDC_120877,5.125,32.469,32.469,973.859,973.859,1866.344,2018.790,2623.950,cell
20100223_140817_LDC_120909,4.422,25.594,25.594,961.516,961.516,1808.134,1957.000,2561.690,cell
20100223_151124_LDC_120836,0.025,28.781,28.781,966.203,966.203,2027.157,2146.060,2750.720,cell
20100223_151150_HRM_120894,3.890,54.847,54.847,1082.691,1082.691,1938.726,2099.880,2704.540,cell
20100224_093451_HRM_120878,3.657,24.834,24.834,1073.850,1073.850,1890.533,2040.860,2646.100,cell
20100224_125240_LDC_120927,14.844,43.453,43.453,1074.438,1074.438,2054.781,2200.040,2805.190,cell
20100224_125330_HRM_120925,3.501,37.212,37.212,1140.333,1140.333,2017.733,2155.410,2760.560,cell
20100224_162943_LDC_120963,1.844,25.266,25.266,1135.835,1135.835,2026.176,2153.860,2758.650,cell
20100225_091016_HRM_120634,3.907,31.224,31.224,1009.046,1009.046,1912.606,2040.190,2645.300,low_ve
20100226_091932_HRM_120634,1.875,24.290,24.290,1015.998,1015.998,1868.421,2091.780,2696.530,cell
20100226_140737_LDC_120955,3.110,41.219,41.219,1013.281,1013.281,2021.327,2306.830,2911.750,low_ve
20100303_104403_HRM_120968,2.281,26.014,26.014,1064.941,1064.941,1920.912,2168.440,2773.420,cell
